n,v2,log_ratio
58253,3,-0.9808235309
58255,1,0.4054708301
58257,2,-0.2876763507
58259,1,0.4054708297
58261,6,-3.0602650733
58263,1,0.4054708293
58265,2,-0.2876763515
58267,1,0.4054708289
58269,3,-0.9808235324
58271,1,0.4054708285
58273,2,-0.2876763523
58275,1,0.4054708281
58277,4,-1.6739707138
58279,1,0.4054708277
58281,2,-0.2876763531
58283,1,0.4054708273
58285,3,-0.9808235340
58287,1,0.4054708269
58289,2,-0.2876763538
58291,1,0.4054708265
58293,5,-2.3671178959
58295,1,0.4054708261
58297,2,-0.2876763546
58299,1,0.4054708257
58301,3,-0.9808235356
58303,1,0.4054708254
58305,2,-0.2876763554
58307,1,0.4054708250
58309,4,-1.6739707169
58311,1,0.4054708246
58313,2,-0.2876763562
58315,1,0.4054708242
58317,3,-0.9808235371
58319,1,0.4054708238
58321,2,-0.2876763570
58323,1,0.4054708234
58325,7,-3.7534122602
58327,1,0.4054708230
58329,2,-0.2876763578
58331,1,0.4054708226
58333,3,-0.9808235387
58335,1,0.4054708222
58337,2,-0.2876763585
58339,1,0.4054708218
58341,4,-1.6739707201
58343,1,0.4054708214
58345,2,-0.2876763593
58347,1,0.4054708210
58349,3,-0.9808235403
58351,1,0.4054708206
58353,2,-0.2876763601
58355,1,0.4054708203
58357,5,-2.3671179022
58359,1,0.4054708199
58361,2,-0.2876763609
58363,1,0.4054708195
58365,3,-0.9808235418
58367,1,0.4054708191
58369,2,-0.2876763617
58371,1,0.4054708187
58373,4,-1.6739707232
58375,1,0.4054708183
58377,2,-0.2876763625
58379,1,0.4054708179
58381,3,-0.9808235434
58383,1,0.4054708175
58385,2,-0.2876763632
58387,1,0.4054708171
58389,6,-3.0602650859
58391,1,0.4054708167
58393,2,-0.2876763640
58395,1,0.4054708163
58397,3,-0.9808235450
58399,1,0.4054708160
58401,2,-0.2876763648
58403,1,0.4054708156
58405,4,-1.6739707263
58407,1,0.4054708152
58409,2,-0.2876763656
58411,1,0.4054708148
58413,3,-0.9808235465
58415,1,0.4054708144
58417,2,-0.2876763664
58419,1,0.4054708140
58421,5,-2.3671179084
58423,1,0.4054708136
58425,2,-0.2876763671
58427,1,0.4054708132
58429,3,-0.9808235481
58431,1,0.4054708128
58433,2,-0.2876763679
58435,1,0.4054708124
58437,4,-1.6739707294
58439,1,0.4054708120
58441,2,-0.2876763687
58443,1,0.4054708117
58445,3,-0.9808235497
58447,1,0.4054708113
58449,2,-0.2876763695
58451,1,0.4054708109
58453,8,-4.4465594532
58455,1,0.4054708105
58457,2,-0.2876763703
58459,1,0.4054708101
58461,3,-0.9808235512
58463,1,0.4054708097
58465,2,-0.2876763711
58467,1,0.4054708093
58469,4,-1.6739707326
58471,1,0.4054708089
58473,2,-0.2876763718
58475,1,0.4054708085
58477,3,-0.9808235528
58479,1,0.4054708081
58481,2,-0.2876763726
58483,1,0.4054708078
58485,5,-2.3671179147
58487,1,0.4054708074
58489,2,-0.2876763734
58491,1,0.4054708070
58493,3,-0.9808235543
58495,1,0.4054708066
58497,2,-0.2876763742
58499,1,0.4054708062
58501,4,-1.6739707357
58503,1,0.4054708058
58505,2,-0.2876763749
58507,1,0.4054708054
58509,3,-0.9808235559
58511,1,0.4054708050
58513,2,-0.2876763757
58515,1,0.4054708046
58517,6,-3.0602650984
58519,1,0.4054708042
58521,2,-0.2876763765
58523,1,0.4054708039
58525,3,-0.9808235575
58527,1,0.4054708035
58529,2,-0.2876763773
58531,1,0.4054708031
58533,4,-1.6739707388
58535,1,0.4054708027
58537,2,-0.2876763781
58539,1,0.4054708023
58541,3,-0.9808235590
58543,1,0.4054708019
58545,2,-0.2876763788
58547,1,0.4054708015
58549,5,-2.3671179209
58551,1,0.4054708011
58553,2,-0.2876763796
58555,1,0.4054708007
58557,3,-0.9808235606
58559,1,0.4054708004
58561,2,-0.2876763804
58563,1,0.4054708000
58565,4,-1.6739707419
58567,1,0.4054707996
58569,2,-0.2876763812
58571,1,0.4054707992
58573,3,-0.9808235621
58575,1,0.4054707988
58577,2,-0.2876763820
58579,1,0.4054707984
58581,7,-3.7534122851
58583,1,0.4054707980
58585,2,-0.2876763827
58587,1,0.4054707976
58589,3,-0.9808235637
58591,1,0.4054707972
58593,2,-0.2876763835
58595,1,0.4054707969
58597,4,-1.6739707450
58599,1,0.4054707965
58601,2,-0.2876763843
58603,1,0.4054707961
58605,3,-0.9808235652
58607,1,0.4054707957
58609,2,-0.2876763851
58611,1,0.4054707953
58613,5,-2.3671179271
58615,1,0.4054707949
58617,2,-0.2876763858
58619,1,0.4054707945
58621,3,-0.9808235668
58623,1,0.4054707941
58625,2,-0.2876763866
58627,1,0.4054707938
58629,4,-1.6739707481
58631,1,0.4054707934
58633,2,-0.2876763874
58635,1,0.4054707930
58637,3,-0.9808235683
58639,1,0.4054707926
58641,2,-0.2876763882
58643,1,0.4054707922
58645,6,-3.0602651108
58647,1,0.4054707918
58649,2,-0.2876763889
58651,1,0.4054707914
58653,3,-0.9808235699
58655,1,0.4054707910
58657,2,-0.2876763897
58659,1,0.4054707907
58661,4,-1.6739707512
58663,1,0.4054707903
58665,2,-0.2876763905
58667,1,0.4054707899
58669,3,-0.9808235714
58671,1,0.4054707895
58673,2,-0.2876763913
58675,1,0.4054707891
58677,5,-2.3671179333
58679,1,0.4054707887
58681,2,-0.2876763920
58683,1,0.4054707883
58685,3,-0.9808235730
58687,1,0.4054707879
58689,2,-0.2876763928
58691,1,0.4054707876
58693,4,-1.6739707543
58695,1,0.4054707872
58697,2,-0.2876763936
58699,1,0.4054707868
58701,3,-0.9808235745
58703,1,0.4054707864
58705,2,-0.2876763944
58707,1,0.4054707860
58709,12,-7.2191482003
58711,1,0.4054707856
58713,2,-0.2876763951
58715,1,0.4054707852
58717,3,-0.9808235761
58719,1,0.4054707848
58721,2,-0.2876763959
58723,1,0.4054707845
58725,4,-1.6739707574
58727,1,0.4054707841
58729,2,-0.2876763967
58731,1,0.4054707837
58733,3,-0.9808235776
58735,1,0.4054707833
58737,2,-0.2876763975
58739,1,0.4054707829
58741,5,-2.3671179395
58743,1,0.4054707825
58745,2,-0.2876763982
58747,1,0.4054707821
58749,3,-0.9808235792
58751,1,0.4054707818
58753,2,-0.2876763990
58755,1,0.4054707814
58757,4,-1.6739707605
58759,1,0.4054707810
58761,2,-0.2876763998
58763,1,0.4054707806
58765,3,-0.9808235807
58767,1,0.4054707802
58769,2,-0.2876764005
58771,1,0.4054707798
58773,6,-3.0602651232
58775,1,0.4054707794
58777,2,-0.2876764013
58779,1,0.4054707791
58781,3,-0.9808235823
58783,1,0.4054707787
58785,2,-0.2876764021
58787,1,0.4054707783
58789,4,-1.6739707636
58791,1,0.4054707779
58793,2,-0.2876764029
58795,1,0.4054707775
58797,3,-0.9808235838
58799,1,0.4054707771
58801,2,-0.2876764036
58803,1,0.4054707767
58805,5,-2.3671179457
58807,1,0.4054707764
58809,2,-0.2876764044
58811,1,0.4054707760
58813,3,-0.9808235853
58815,1,0.4054707756
58817,2,-0.2876764052
58819,1,0.4054707752
58821,4,-1.6739707667
58823,1,0.4054707748
58825,2,-0.2876764059
58827,1,0.4054707744
58829,3,-0.9808235869
58831,1,0.4054707740
58833,2,-0.2876764067
58835,1,0.4054707737
58837,7,-3.7534123099
58839,1,0.4054707733
58841,2,-0.2876764075
58843,1,0.4054707729
58845,3,-0.9808235884
58847,1,0.4054707725
58849,2,-0.2876764083
58851,1,0.4054707721
58853,4,-1.6739707698
58855,1,0.4054707717
58857,2,-0.2876764090
58859,1,0.4054707713
58861,3,-0.9808235900
58863,1,0.4054707710
58865,2,-0.2876764098
58867,1,0.4054707706
58869,5,-2.3671179519
58871,1,0.4054707702
58873,2,-0.2876764106
58875,1,0.4054707698
58877,3,-0.9808235915
58879,1,0.4054707694
58881,2,-0.2876764113
58883,1,0.4054707690
58885,4,-1.6739707728
58887,1,0.4054707687
58889,2,-0.2876764121
58891,1,0.4054707683
58893,3,-0.9808235930
58895,1,0.4054707679
58897,2,-0.2876764129
58899,1,0.4054707675
58901,6,-3.0602651355
58903,1,0.4054707671
58905,2,-0.2876764136
58907,1,0.4054707667
58909,3,-0.9808235946
58911,1,0.4054707663
58913,2,-0.2876764144
58915,1,0.4054707660
58917,4,-1.6739707759
58919,1,0.4054707656
58921,2,-0.2876764152
58923,1,0.4054707652
58925,3,-0.9808235961
58927,1,0.4054707648
58929,2,-0.2876764159
58931,1,0.4054707644
58933,5,-2.3671179580
58935,1,0.4054707640
58937,2,-0.2876764167
58939,1,0.4054707637
58941,3,-0.9808235977
58943,1,0.4054707633
58945,2,-0.2876764175
58947,1,0.4054707629
58949,4,-1.6739707790
58951,1,0.4054707625
58953,2,-0.2876764182
58955,1,0.4054707621
58957,3,-0.9808235992
58959,1,0.4054707617
58961,2,-0.2876764190
58963,1,0.4054707614
58965,8,-4.4465595028
58967,1,0.4054707610
58969,2,-0.2876764198
58971,1,0.4054707606
58973,3,-0.9808236007
58975,1,0.4054707602
58977,2,-0.2876764205
58979,1,0.4054707598
58981,4,-1.6739707821
58983,1,0.4054707594
58985,2,-0.2876764213
58987,1,0.4054707591
58989,3,-0.9808236023
58991,1,0.4054707587
58993,2,-0.2876764221
58995,1,0.4054707583
58997,5,-2.3671179641
58999,1,0.4054707579
59001,2,-0.2876764228
59003,1,0.4054707575
59005,3,-0.9808236038
59007,1,0.4054707571
59009,2,-0.2876764236
59011,1,0.4054707568
59013,4,-1.6739707851
59015,1,0.4054707564
59017,2,-0.2876764244
59019,1,0.4054707560
59021,3,-0.9808236053
59023,1,0.4054707556
59025,2,-0.2876764251
59027,1,0.4054707552
59029,6,-3.0602651478
59031,1,0.4054707548
59033,2,-0.2876764259
59035,1,0.4054707545
59037,3,-0.9808236069
59039,1,0.4054707541
59041,2,-0.2876764267
59043,1,0.4054707537
59045,4,-1.6739707882
59047,1,0.4054707533
59049,2,-0.2876764274
59051,1,0.4054707529
59053,3,-0.9808236084
59055,1,0.4054707525
59057,2,-0.2876764282
59059,1,0.4054707522
59061,5,-2.3671179703
59063,1,0.4054707518
59065,2,-0.2876764290
59067,1,0.4054707514
59069,3,-0.9808236099
59071,1,0.4054707510
59073,2,-0.2876764297
59075,1,0.4054707506
59077,4,-1.6739707912
59079,1,0.4054707503
59081,2,-0.2876764305
59083,1,0.4054707499
59085,3,-0.9808236114
59087,1,0.4054707495
59089,2,-0.2876764313
59091,1,0.4054707491
59093,7,-3.7534123344
59095,1,0.4054707487
59097,2,-0.2876764320
59099,1,0.4054707483
59101,3,-0.9808236130
59103,1,0.4054707480
59105,2,-0.2876764328
59107,1,0.4054707476
59109,4,-1.6739707943
59111,1,0.4054707472
59113,2,-0.2876764336
59115,1,0.4054707468
59117,3,-0.9808236145
59119,1,0.4054707464
59121,2,-0.2876764343
59123,1,0.4054707461
59125,5,-2.3671179764
59127,1,0.4054707457
59129,2,-0.2876764351
59131,1,0.4054707453
59133,3,-0.9808236160
59135,1,0.4054707449
59137,2,-0.2876764358
59139,1,0.4054707445
59141,4,-1.6739707973
59143,1,0.4054707441
59145,2,-0.2876764366
59147,1,0.4054707438
59149,3,-0.9808236175
59151,1,0.4054707434
59153,2,-0.2876764374
59155,1,0.4054707430
59157,6,-3.0602651600
59159,1,0.4054707426
59161,2,-0.2876764381
59163,1,0.4054707422
59165,3,-0.9808236191
59167,1,0.4054707419
59169,2,-0.2876764389
59171,1,0.4054707415
59173,4,-1.6739708004
59175,1,0.4054707411
59177,2,-0.2876764396
59179,1,0.4054707407
59181,3,-0.9808236206
59183,1,0.4054707403
59185,2,-0.2876764404
59187,1,0.4054707400
59189,5,-2.3671179825
59191,1,0.4054707396
59193,2,-0.2876764412
59195,1,0.4054707392
59197,3,-0.9808236221
59199,1,0.4054707388
59201,2,-0.2876764419
59203,1,0.4054707384
59205,4,-1.6739708034
59207,1,0.4054707381
59209,2,-0.2876764427
59211,1,0.4054707377
59213,3,-0.9808236236
59215,1,0.4054707373
59217,2,-0.2876764435
59219,1,0.4054707369
59221,9,-5.1397067078
59223,1,0.4054707365
59225,2,-0.2876764442
59227,1,0.4054707362
59229,3,-0.9808236252
59231,1,0.4054707358
59233,2,-0.2876764450
59235,1,0.4054707354
59237,4,-1.6739708065
59239,1,0.4054707350
59241,2,-0.2876764457
59243,1,0.4054707346
59245,3,-0.9808236267
59247,1,0.4054707343
59249,2,-0.2876764465
59251,1,0.4054707339
59253,5,-2.3671179886
59255,1,0.4054707335
59257,2,-0.2876764473
59259,1,0.4054707331
59261,3,-0.9808236282
59263,1,0.4054707327
59265,2,-0.2876764480
59267,1,0.4054707324
59269,4,-1.6739708095
59271,1,0.4054707320
59273,2,-0.2876764488
59275,1,0.4054707316
59277,3,-0.9808236297
59279,1,0.4054707312
59281,2,-0.2876764495
59283,1,0.4054707308
59285,6,-3.0602651721
59287,1,0.4054707305
59289,2,-0.2876764503
59291,1,0.4054707301
59293,3,-0.9808236312
59295,1,0.4054707297
59297,2,-0.2876764510
59299,1,0.4054707293
59301,4,-1.6739708125
59303,1,0.4054707289
59305,2,-0.2876764518
59307,1,0.4054707286
59309,3,-0.9808236327
59311,1,0.4054707282
59313,2,-0.2876764526
59315,1,0.4054707278
59317,5,-2.3671179946
59319,1,0.4054707274
59321,2,-0.2876764533
59323,1,0.4054707270
59325,3,-0.9808236343
59327,1,0.4054707267
59329,2,-0.2876764541
59331,1,0.4054707263
59333,4,-1.6739708156
59335,1,0.4054707259
59337,2,-0.2876764548
59339,1,0.4054707255
59341,3,-0.9808236358
59343,1,0.4054707252
59345,2,-0.2876764556
59347,1,0.4054707248
59349,7,-3.7534123588
59351,1,0.4054707244
59353,2,-0.2876764564
59355,1,0.4054707240
59357,3,-0.9808236373
59359,1,0.4054707236
59361,2,-0.2876764571
59363,1,0.4054707233
59365,4,-1.6739708186
59367,1,0.4054707229
59369,2,-0.2876764579
59371,1,0.4054707225
59373,3,-0.9808236388
59375,1,0.4054707221
59377,2,-0.2876764586
59379,1,0.4054707217
59381,5,-2.3671180007
59383,1,0.4054707214
59385,2,-0.2876764594
59387,1,0.4054707210
59389,3,-0.9808236403
59391,1,0.4054707206
59393,2,-0.2876764601
59395,1,0.4054707202
59397,4,-1.6739708216
59399,1,0.4054707199
59401,2,-0.2876764609
59403,1,0.4054707195
59405,3,-0.9808236418
59407,1,0.4054707191
59409,2,-0.2876764616
59411,1,0.4054707187
59413,6,-3.0602651843
59415,1,0.4054707183
59417,2,-0.2876764624
59419,1,0.4054707180
59421,3,-0.9808236433
59423,1,0.4054707176
59425,2,-0.2876764632
59427,1,0.4054707172
59429,4,-1.6739708247
59431,1,0.4054707168
59433,2,-0.2876764639
59435,1,0.4054707165
59437,3,-0.9808236448
59439,1,0.4054707161
59441,2,-0.2876764647
59443,1,0.4054707157
59445,5,-2.3671180067
59447,1,0.4054707153
59449,2,-0.2876764654
59451,1,0.4054707150
59453,3,-0.9808236464
59455,1,0.4054707146
59457,2,-0.2876764662
59459,1,0.4054707142
59461,4,-1.6739708277
59463,1,0.4054707138
59465,2,-0.2876764669
59467,1,0.4054707134
59469,3,-0.9808236479
59471,1,0.4054707131
59473,2,-0.2876764677
59475,1,0.4054707127
59477,8,-4.4465595514
59479,1,0.4054707123
59481,2,-0.2876764684
59483,1,0.4054707119
59485,3,-0.9808236494
59487,1,0.4054707116
59489,2,-0.2876764692
59491,1,0.4054707112
59493,4,-1.6739708307
59495,1,0.4054707108
59497,2,-0.2876764699
59499,1,0.4054707104
59501,3,-0.9808236509
59503,1,0.4054707101
59505,2,-0.2876764707
59507,1,0.4054707097
59509,5,-2.3671180128
59511,1,0.4054707093
59513,2,-0.2876764715
59515,1,0.4054707089
59517,3,-0.9808236524
59519,1,0.4054707085
59521,2,-0.2876764722
59523,1,0.4054707082
59525,4,-1.6739708337
59527,1,0.4054707078
59529,2,-0.2876764730
59531,1,0.4054707074
59533,3,-0.9808236539
59535,1,0.4054707070
59537,2,-0.2876764737
59539,1,0.4054707067
59541,6,-3.0602651963
59543,1,0.4054707063
59545,2,-0.2876764745
59547,1,0.4054707059
59549,3,-0.9808236554
59551,1,0.4054707055
59553,2,-0.2876764752
59555,1,0.4054707052
59557,4,-1.6739708367
59559,1,0.4054707048
59561,2,-0.2876764760
59563,1,0.4054707044
59565,3,-0.9808236569
59567,1,0.4054707040
59569,2,-0.2876764767
59571,1,0.4054707037
59573,5,-2.3671180188
59575,1,0.4054707033
59577,2,-0.2876764775
59579,1,0.4054707029
59581,3,-0.9808236584
59583,1,0.4054707025
59585,2,-0.2876764782
59587,1,0.4054707022
59589,4,-1.6739708397
59591,1,0.4054707018
59593,2,-0.2876764790
59595,1,0.4054707014
59597,3,-0.9808236599
59599,1,0.4054707010
59601,2,-0.2876764797
59603,1,0.4054707007
59605,7,-3.7534123829
59607,1,0.4054707003
59609,2,-0.2876764805
59611,1,0.4054706999
59613,3,-0.9808236614
59615,1,0.4054706995
59617,2,-0.2876764812
59619,1,0.4054706992
59621,4,-1.6739708427
59623,1,0.4054706988
59625,2,-0.2876764820
59627,1,0.4054706984
59629,3,-0.9808236629
59631,1,0.4054706980
59633,2,-0.2876764827
59635,1,0.4054706977
59637,5,-2.3671180248
59639,1,0.4054706973
59641,2,-0.2876764835
59643,1,0.4054706969
59645,3,-0.9808236644
59647,1,0.4054706965
59649,2,-0.2876764842
59651,1,0.4054706962
59653,4,-1.6739708457
59655,1,0.4054706958
59657,2,-0.2876764850
59659,1,0.4054706954
59661,3,-0.9808236659
59663,1,0.4054706950
59665,2,-0.2876764857
59667,1,0.4054706947
59669,6,-3.0602652083
59671,1,0.4054706943
59673,2,-0.2876764865
59675,1,0.4054706939
59677,3,-0.9808236674
59679,1,0.4054706935
59681,2,-0.2876764872
59683,1,0.4054706932
59685,4,-1.6739708487
59687,1,0.4054706928
59689,2,-0.2876764880
59691,1,0.4054706924
59693,3,-0.9808236689
59695,1,0.4054706920
59697,2,-0.2876764887
59699,1,0.4054706917
59701,5,-2.3671180308
59703,1,0.4054706913
59705,2,-0.2876764895
59707,1,0.4054706909
59709,3,-0.9808236704
59711,1,0.4054706905
59713,2,-0.2876764902
59715,1,0.4054706902
59717,4,-1.6739708517
59719,1,0.4054706898
59721,2,-0.2876764910
59723,1,0.4054706894
59725,3,-0.9808236719
59727,1,0.4054706890
59729,2,-0.2876764917
59731,1,0.4054706887
59733,10,-5.8328539366
59735,1,0.4054706883
59737,2,-0.2876764925
59739,1,0.4054706879
59741,3,-0.9808236734
59743,1,0.4054706875
59745,2,-0.2876764932
59747,1,0.4054706872
59749,4,-1.6739708547
59751,1,0.4054706868
59753,2,-0.2876764939
59755,1,0.4054706864
59757,3,-0.9808236749
59759,1,0.4054706861
59761,2,-0.2876764947
59763,1,0.4054706857
59765,5,-2.3671180367
59767,1,0.4054706853
59769,2,-0.2876764954
59771,1,0.4054706849
59773,3,-0.9808236764
59775,1,0.4054706846
59777,2,-0.2876764962
59779,1,0.4054706842
59781,4,-1.6739708577
59783,1,0.4054706838
59785,2,-0.2876764969
59787,1,0.4054706834
59789,3,-0.9808236779
59791,1,0.4054706831
59793,2,-0.2876764977
59795,1,0.4054706827
59797,6,-3.0602652203
59799,1,0.4054706823
59801,2,-0.2876764984
59803,1,0.4054706819
59805,3,-0.9808236794
59807,1,0.4054706816
59809,2,-0.2876764992
59811,1,0.4054706812
59813,4,-1.6739708607
59815,1,0.4054706808
59817,2,-0.2876764999
59819,1,0.4054706805
59821,3,-0.9808236808
59823,1,0.4054706801
59825,2,-0.2876765007
59827,1,0.4054706797
59829,5,-2.3671180427
59831,1,0.4054706793
59833,2,-0.2876765014
59835,1,0.4054706790
59837,3,-0.9808236823
59839,1,0.4054706786
59841,2,-0.2876765022
59843,1,0.4054706782
59845,4,-1.6739708636
59847,1,0.4054706779
59849,2,-0.2876765029
59851,1,0.4054706775
59853,3,-0.9808236838
59855,1,0.4054706771
59857,2,-0.2876765036
59859,1,0.4054706767
59861,7,-3.7534124068
59863,1,0.4054706764
59865,2,-0.2876765044
59867,1,0.4054706760
59869,3,-0.9808236853
59871,1,0.4054706756
59873,2,-0.2876765051
59875,1,0.4054706752
59877,4,-1.6739708666
59879,1,0.4054706749
59881,2,-0.2876765059
59883,1,0.4054706745
59885,3,-0.9808236868
59887,1,0.4054706741
59889,2,-0.2876765066
59891,1,0.4054706738
59893,5,-2.3671180487
59895,1,0.4054706734
59897,2,-0.2876765074
59899,1,0.4054706730
59901,3,-0.9808236883
59903,1,0.4054706726
59905,2,-0.2876765081
59907,1,0.4054706723
59909,4,-1.6739708696
59911,1,0.4054706719
59913,2,-0.2876765088
59915,1,0.4054706715
59917,3,-0.9808236898
59919,1,0.4054706712
59921,2,-0.2876765096
59923,1,0.4054706708
59925,6,-3.0602652322
59927,1,0.4054706704
59929,2,-0.2876765103
59931,1,0.4054706700
59933,3,-0.9808236913
59935,1,0.4054706697
59937,2,-0.2876765111
59939,1,0.4054706693
59941,4,-1.6739708726
59943,1,0.4054706689
59945,2,-0.2876765118
59947,1,0.4054706686
59949,3,-0.9808236927
59951,1,0.4054706682
59953,2,-0.2876765126
59955,1,0.4054706678
59957,5,-2.3671180546
59959,1,0.4054706674
59961,2,-0.2876765133
59963,1,0.4054706671
59965,3,-0.9808236942
59967,1,0.4054706667
59969,2,-0.2876765140
59971,1,0.4054706663
59973,4,-1.6739708755
59975,1,0.4054706660
59977,2,-0.2876765148
59979,1,0.4054706656
59981,3,-0.9808236957
59983,1,0.4054706652
59985,2,-0.2876765155
59987,1,0.4054706649
59989,8,-4.4465595993
59991,1,0.4054706645
59993,2,-0.2876765163
59995,1,0.4054706641
59997,3,-0.9808236972
59999,1,0.4054706637
60001,2,-0.2876765170
60003,1,0.4054706634
60005,4,-1.6739708785
60007,1,0.4054706630
60009,2,-0.2876765177
60011,1,0.4054706626
60013,3,-0.9808236987
