n,residue,M,event_A,event_B,stopping_time,mean_traj_event_A
267545330,2802,12,0,1,155,0.522581
156666610,2802,12,0,1,289,0.574394
83622642,2802,12,0,1,109,0.486239
32144114,2802,12,0,1,171,0.54386
123800306,2802,12,0,1,138,0.514493
175405810,2802,12,0,1,99,0.464646
75352818,2802,12,0,1,96,0.46875
138185458,2802,12,0,1,162,0.530864
256375538,2802,12,0,1,117,0.487179
55028466,2802,12,0,1,186,0.548387
236788466,2802,12,0,1,115,0.486957
110676722,2802,12,0,1,141,0.51773
26618610,2802,12,0,1,96,0.479167
76827378,2802,12,0,1,185,0.545946
187411186,2802,12,0,1,153,0.522876
260242162,2802,12,0,1,98,0.459184
184326899,2803,12,1,0,140,0.507143
170994419,2803,12,1,0,194,0.541237
9542387,2803,12,1,0,71,0.422535
77560563,2803,12,1,0,101,0.465347
173693683,2803,12,1,0,72,0.388889
166120179,2803,12,1,0,213,0.549296
18692851,2803,12,1,0,105,0.485714
449267,2803,12,1,0,65,0.446154
131250931,2803,12,1,0,154,0.519481
185346803,2803,12,1,0,183,0.535519
38734579,2803,12,1,0,119,0.495798
94374643,2803,12,1,0,136,0.507353
203664115,2803,12,1,0,153,0.51634
25852659,2803,12,1,0,112,0.491071
148572915,2803,12,1,0,189,0.539683
53369587,2803,12,1,0,186,0.543011
26491635,2803,12,1,0,101,0.475248
96357107,2803,12,1,0,163,0.527607
120044275,2803,12,1,0,146,0.513699
70257395,2803,12,1,0,118,0.491525
143305459,2803,12,1,0,116,0.482759
66005747,2803,12,1,0,77,0.415584
28637939,2803,12,1,0,109,0.486239
263822067,2803,12,1,0,155,0.516129
123357940,2804,12,0,1,146,0.520548
153553652,2804,12,0,1,102,0.470588
239770356,2804,12,0,1,101,0.465347
257215220,2804,12,0,1,101,0.465347
223271668,2804,12,0,1,215,0.553488
96361204,2804,12,0,1,133,0.511278
150338292,2804,12,0,1,140,0.514286
83323636,2804,12,0,1,128,0.507812
147131124,2804,12,0,1,151,0.523179
17119988,2804,12,0,1,102,0.490196
177326836,2804,12,0,1,129,0.503876
194951924,2804,12,0,1,172,0.534884
151464692,2804,12,0,1,89,0.449438
226257652,2804,12,0,1,120,0.491667
18119412,2804,12,0,1,121,0.512397
148085492,2804,12,0,1,170,0.535294
25123572,2804,12,0,1,93,0.473118
227302132,2804,12,0,1,177,0.536723
72506100,2804,12,0,1,69,0.405797
92424948,2804,12,0,1,79,0.43038
158079732,2804,12,0,1,86,0.44186
62741236,2804,12,0,1,183,0.546448
36387572,2804,12,0,1,122,0.508197
77490932,2804,12,0,1,82,0.439024
129108725,2805,12,1,0,97,0.453608
96738037,2805,12,1,0,171,0.532164
131005173,2805,12,1,0,135,0.503704
55720693,2805,12,1,0,91,0.450549
97921781,2805,12,1,0,133,0.503759
235481845,2805,12,1,0,223,0.55157
40360693,2805,12,1,0,138,0.514493
188099317,2805,12,1,0,164,0.52439
50879221,2805,12,1,0,178,0.539326
83843829,2805,12,1,0,128,0.5
191937269,2805,12,1,0,83,0.421687
7768821,2805,12,1,0,142,0.528169
17345269,2805,12,1,0,140,0.521429
105089781,2805,12,1,0,133,0.503759
6826741,2805,12,1,0,56,0.375
106650357,2805,12,1,0,84,0.428571
152783605,2805,12,1,0,75,0.4
41102069,2805,12,1,0,111,0.486486
181021429,2805,12,1,0,145,0.510345
218094325,2805,12,1,0,145,0.510345
30120693,2805,12,1,0,79,0.43038
192502517,2805,12,1,0,83,0.421687
168139509,2805,12,1,0,167,0.526946
24718069,2805,12,1,0,131,0.51145
234195702,2806,12,0,1,66,0.378788
158481142,2806,12,0,1,205,0.55122
233126646,2806,12,0,1,139,0.510791
39070454,2806,12,0,1,146,0.527397
140901110,2806,12,0,1,105,0.47619
29584118,2806,12,0,1,63,0.396825
216001270,2806,12,0,1,169,0.532544
240487158,2806,12,0,1,112,0.482143
175262454,2806,12,0,1,118,0.491525
221440758,2806,12,0,1,215,0.553488
113085174,2806,12,0,1,92,0.456522
224869110,2806,12,0,1,93,0.451613
173873910,2806,12,0,1,137,0.510949
206789366,2806,12,0,1,161,0.52795
251841270,2806,12,0,1,174,0.534483
116824822,2806,12,0,1,84,0.440476
241429238,2806,12,0,1,82,0.426829
34302710,2806,12,0,1,103,0.485437
176708342,2806,12,0,1,72,0.402778
83204854,2806,12,0,1,109,0.486239
6617846,2806,12,0,1,156,0.544872
175221494,2806,12,0,1,99,0.464646
150067958,2806,12,0,1,205,0.55122
123996918,2806,12,0,1,81,0.432099
107977463,2807,12,1,0,168,0.529762
64346871,2807,12,1,0,126,0.5
9775863,2807,12,1,0,117,0.504274
266648311,2807,12,1,0,128,0.492188
259771127,2807,12,1,0,66,0.363636
23202551,2807,12,1,0,85,0.447059
141638391,2807,12,1,0,105,0.466667
46660343,2807,12,1,0,119,0.495798
45472503,2807,12,1,0,89,0.449438
83634935,2807,12,1,0,128,0.5
118016759,2807,12,1,0,65,0.369231
213936887,2807,12,1,0,123,0.487805
13622007,2807,12,1,0,146,0.527397
257514231,2807,12,1,0,71,0.380282
55511799,2807,12,1,0,94,0.457447
175446775,2807,12,1,0,156,0.519231
77818615,2807,12,1,0,250,0.564
71273207,2807,12,1,0,123,0.495935
100801271,2807,12,1,0,198,0.545455
225204983,2807,12,1,0,177,0.531073
247806711,2807,12,1,0,139,0.503597
18688759,2807,12,1,0,129,0.511628
13708023,2807,12,1,0,89,0.460674
104000247,2807,12,1,0,141,0.510638
186649336,2808,12,0,1,145,0.517241
133253880,2808,12,0,1,135,0.511111
238512888,2808,12,0,1,204,0.54902
58354424,2808,12,0,1,118,0.5
201276152,2808,12,0,1,153,0.522876
62618360,2808,12,0,1,145,0.524138
193309432,2808,12,0,1,107,0.476636
194575096,2808,12,0,1,172,0.534884
27699960,2808,12,0,1,239,0.569038
168008440,2808,12,0,1,137,0.510949
127986424,2808,12,0,1,100,0.47
266590968,2808,12,0,1,144,0.513889
36965112,2808,12,0,1,76,0.434211
115153656,2808,12,0,1,100,0.47
165653240,2808,12,0,1,110,0.481818
173591288,2808,12,0,1,156,0.525641
250264312,2808,12,0,1,212,0.551887
184093432,2808,12,0,1,88,0.443182
256879352,2808,12,0,1,277,0.570397
157174520,2808,12,0,1,94,0.457447
147876600,2808,12,0,1,94,0.457447
143096568,2808,12,0,1,86,0.44186
145017592,2808,12,0,1,105,0.47619
122977016,2808,12,0,1,92,0.456522
163183353,2809,12,1,0,167,0.526946
249715449,2809,12,1,0,193,0.53886
176667385,2809,12,1,0,118,0.483051
170949369,2809,12,1,0,118,0.483051
109812473,2809,12,1,0,130,0.5
249604857,2809,12,1,0,166,0.524096
25164537,2809,12,1,0,196,0.55102
233777913,2809,12,1,0,166,0.524096
166345465,2809,12,1,0,156,0.519231
67341049,2809,12,1,0,115,0.486957
150661881,2809,12,1,0,94,0.446809
52697849,2809,12,1,0,148,0.52027
58211065,2809,12,1,0,148,0.52027
206715641,2809,12,1,0,153,0.51634
157764345,2809,12,1,0,140,0.507143
62814969,2809,12,1,0,107,0.476636
253434617,2809,12,1,0,128,0.492188
120879865,2809,12,1,0,138,0.507246
118631161,2809,12,1,0,119,0.487395
195029753,2809,12,1,0,115,0.478261
51985145,2809,12,1,0,135,0.511111
193121017,2809,12,1,0,153,0.51634
80775929,2809,12,1,0,101,0.465347
194517753,2809,12,1,0,172,0.52907
91482874,2810,12,0,1,106,0.481132
230800122,2810,12,0,1,93,0.451613
45107962,2810,12,0,1,78,0.435897
76184314,2810,12,0,1,74,0.418919
103602938,2810,12,0,1,141,0.51773
192699130,2810,12,0,1,134,0.507463
48057082,2810,12,0,1,105,0.485714
144546554,2810,12,0,1,132,0.507576
176573178,2810,12,0,1,175,0.537143
130419450,2810,12,0,1,100,0.47
185215738,2810,12,0,1,91,0.450549
33303290,2810,12,0,1,133,0.518797
231709434,2810,12,0,1,142,0.514085
181492474,2810,12,0,1,137,0.510949
218880762,2810,12,0,1,93,0.451613
116509434,2810,12,0,1,84,0.440476
67721978,2810,12,0,1,107,0.485981
148294394,2810,12,0,1,151,0.523179
191802106,2810,12,0,1,172,0.534884
164166394,2810,12,0,1,129,0.503876
248281850,2810,12,0,1,193,0.544041
19483386,2810,12,0,1,137,0.525547
40323834,2810,12,0,1,81,0.444444
2484986,2810,12,0,1,96,0.5
9263867,2811,12,1,0,231,0.5671
32504571,2811,12,1,0,190,0.547368
58399483,2811,12,1,0,118,0.491525
228457211,2811,12,1,0,196,0.540816
43625211,2811,12,1,0,108,0.481481
134290171,2811,12,1,0,181,0.535912
235690747,2811,12,1,0,177,0.531073
218475259,2811,12,1,0,234,0.555556
42285819,2811,12,1,0,192,0.546875
58579707,2811,12,1,0,80,0.425
56589051,2811,12,1,0,175,0.537143
163252987,2811,12,1,0,140,0.507143
164723451,2811,12,1,0,175,0.531429
188812027,2811,12,1,0,134,0.5
33610491,2811,12,1,0,95,0.463158
126311163,2811,12,1,0,89,0.438202
139406075,2811,12,1,0,124,0.491935
50821883,2811,12,1,0,170,0.535294
44538619,2811,12,1,0,97,0.463918
246098683,2811,12,1,0,231,0.554113
43907835,2811,12,1,0,97,0.463918
107444987,2811,12,1,0,168,0.529762
35969787,2811,12,1,0,79,0.43038
267102971,2811,12,1,0,136,0.5
22379260,2812,12,0,1,153,0.535948
73603836,2812,12,0,1,150,0.526667
236305148,2812,12,0,1,158,0.525316
94223100,2812,12,0,1,71,0.408451
76446460,2812,12,0,1,215,0.55814
30694140,2812,12,0,1,90,0.466667
11455228,2812,12,0,1,71,0.43662
221637372,2812,12,0,1,142,0.514085
138939132,2812,12,0,1,173,0.537572
262929148,2812,12,0,1,136,0.507353
38054652,2812,12,0,1,119,0.504202
107907836,2812,12,0,1,141,0.51773
110840572,2812,12,0,1,111,0.486486
5917436,2812,12,0,1,186,0.55914
230411004,2812,12,0,1,93,0.451613
162822908,2812,12,0,1,121,0.495868
142293756,2812,12,0,1,162,0.530864
13822716,2812,12,0,1,146,0.534247
11508476,2812,12,0,1,133,0.526316
166144764,2812,12,0,1,140,0.514286
65211132,2812,12,0,1,134,0.514925
256178940,2812,12,0,1,139,0.510791
264723196,2812,12,0,1,201,0.547264
81128188,2812,12,0,1,174,0.54023
198068989,2813,12,1,0,172,0.52907
181656317,2813,12,1,0,159,0.522013
107113213,2813,12,1,0,111,0.477477
94911229,2813,12,1,0,209,0.550239
35150589,2813,12,1,0,114,0.491228
173284093,2813,12,1,0,99,0.454545
183225085,2813,12,1,0,80,0.4125
6421245,2813,12,1,0,99,0.484848
78609149,2813,12,1,0,93,0.451613
80026365,2813,12,1,0,82,0.426829
95562493,2813,12,1,0,171,0.532164
83024637,2813,12,1,0,147,0.517007
208456445,2813,12,1,0,172,0.52907
79100669,2813,12,1,0,223,0.556054
112749309,2813,12,1,0,195,0.54359
36698877,2813,12,1,0,130,0.507692
115104509,2813,12,1,0,138,0.507246
102312701,2813,12,1,0,87,0.436782
65932029,2813,12,1,0,145,0.517241
101366525,2813,12,1,0,217,0.552995
214776573,2813,12,1,0,150,0.513333
120306429,2813,12,1,0,108,0.472222
234130173,2813,12,1,0,150,0.513333
150739709,2813,12,1,0,132,0.5
210467582,2814,12,0,1,123,0.495935
14764798,2814,12,0,1,173,0.549133
89787134,2814,12,0,1,136,0.514706
171653886,2814,12,0,1,156,0.525641
157477630,2814,12,0,1,94,0.457447
241085182,2814,12,0,1,185,0.540541
265886462,2814,12,0,1,174,0.534483
138095358,2814,12,0,1,162,0.530864
91568894,2814,12,0,1,182,0.543956
183765758,2814,12,0,1,156,0.525641
49871614,2814,12,0,1,151,0.529801
2071294,2814,12,0,1,129,0.534884
266423038,2814,12,0,1,144,0.513889
54426366,2814,12,0,1,213,0.558685
4745982,2814,12,0,1,116,0.517241
78789374,2814,12,0,1,204,0.553922
228338430,2814,12,0,1,196,0.545918
116353790,2814,12,0,1,157,0.528662
164813566,2814,12,0,1,186,0.543011
202038014,2814,12,0,1,123,0.495935
236006142,2814,12,0,1,115,0.486957
233892606,2814,12,0,1,177,0.536723
81873662,2814,12,0,1,139,0.517986
90622718,2814,12,0,1,182,0.543956
245848831,2815,12,1,0,147,0.510204
220084991,2815,12,1,0,112,0.473214
174426879,2815,12,1,0,148,0.513514
244194047,2815,12,1,0,112,0.473214
182582015,2815,12,1,0,164,0.52439
134187775,2815,12,1,0,124,0.491935
37579519,2815,12,1,0,195,0.548718
253315839,2815,12,1,0,136,0.5
238971647,2815,12,1,0,242,0.557851
122505983,2815,12,1,0,173,0.531792
15416063,2815,12,1,0,89,0.460674
189422335,2815,12,1,0,191,0.539267
220015359,2815,12,1,0,131,0.496183
42801919,2815,12,1,0,116,0.491379
144907007,2815,12,1,0,151,0.516556
120421119,2815,12,1,0,127,0.496063
147360511,2815,12,1,0,216,0.550926
253549311,2815,12,1,0,204,0.544118
251210495,2815,12,1,0,166,0.524096
35691263,2815,12,1,0,141,0.51773
108366591,2815,12,1,0,187,0.540107
97979135,2815,12,1,0,114,0.482456
8243967,2815,12,1,0,74,0.432432
110516991,2815,12,1,0,149,0.516779
250637056,2816,12,0,1,139,0.510791
110856960,2816,12,0,1,125,0.504
103426816,2816,12,0,1,57,0.350877
163781376,2816,12,0,1,148,0.52027
83004160,2816,12,0,1,74,0.418919
243862272,2816,12,0,1,63,0.365079
48429824,2816,12,0,1,143,0.524476
231787264,2816,12,0,1,85,0.435294
103234304,2816,12,0,1,57,0.350877
34523904,2816,12,0,1,84,0.452381
92715776,2816,12,0,1,106,0.481132
246885120,2816,12,0,1,147,0.517007
56466176,2816,12,0,1,129,0.511628
88058624,2816,12,0,1,136,0.514706
161647360,2816,12,0,1,94,0.457447
25934592,2816,12,0,1,82,0.45122
204753664,2816,12,0,1,50,0.3
144980736,2816,12,0,1,70,0.4
264657664,2816,12,0,1,117,0.487179
239745792,2816,12,0,1,120,0.491667
11909888,2816,12,0,1,122,0.516393
232946432,2816,12,0,1,158,0.525316
138623744,2816,12,0,1,54,0.333333
267807488,2816,12,0,1,155,0.522581
105007873,2817,12,1,0,141,0.510638
167660289,2817,12,1,0,91,0.43956
75598593,2817,12,1,0,150,0.52
57854721,2817,12,1,0,67,0.38806
155687681,2817,12,1,0,83,0.421687
187419393,2817,12,1,0,153,0.51634
226253569,2817,12,1,0,93,0.44086
55421697,2817,12,1,0,213,0.553991
186571521,2817,12,1,0,72,0.388889
164104961,2817,12,1,0,110,0.472727
205589249,2817,12,1,0,126,0.492063
40868609,2817,12,1,0,146,0.520548
132295425,2817,12,1,0,219,0.552511
191380225,2817,12,1,0,164,0.52439
52050689,2817,12,1,0,140,0.514286
157993729,2817,12,1,0,116,0.482759
88619777,2817,12,1,0,155,0.522581
81799937,2817,12,1,0,147,0.517007
124709633,2817,12,1,0,154,0.519481
120388353,2817,12,1,0,127,0.496063
193694465,2817,12,1,0,96,0.447917
76647169,2817,12,1,0,104,0.471154
230046465,2817,12,1,0,85,0.423529
116644609,2817,12,1,0,130,0.5
195992322,2818,12,0,1,115,0.486957
243313410,2818,12,0,1,63,0.365079
193669890,2818,12,0,1,96,0.458333
95550210,2818,12,0,1,114,0.491228
207117058,2818,12,0,1,161,0.52795
240085762,2818,12,0,1,150,0.52
220887810,2818,12,0,1,150,0.52
23808770,2818,12,0,1,264,0.575758
261929730,2818,12,0,1,117,0.487179
100719362,2818,12,0,1,160,0.53125
3349250,2818,12,0,1,117,0.521368
2902786,2818,12,0,1,50,0.38
38415106,2818,12,0,1,68,0.411765
125422338,2818,12,0,1,111,0.486486
66657026,2818,12,0,1,126,0.507937
189836034,2818,12,0,1,118,0.491525
217627394,2818,12,0,1,93,0.451613
20065026,2818,12,0,1,137,0.525547
104835842,2818,12,0,1,133,0.511278
33430274,2818,12,0,1,95,0.473684
113195778,2818,12,0,1,157,0.528662
71383810,2818,12,0,1,131,0.51145
38742786,2818,12,0,1,119,0.504202
171395842,2818,12,0,1,175,0.537143
31435523,2819,12,1,0,87,0.448276
7752451,2819,12,1,0,77,0.441558
175987459,2819,12,1,0,129,0.496124
130349827,2819,12,1,0,81,0.419753
110729987,2819,12,1,0,84,0.428571
78646019,2819,12,1,0,66,0.378788
72850179,2819,12,1,0,93,0.451613
219634435,2819,12,1,0,161,0.521739
57223939,2819,12,1,0,156,0.525641
177232643,2819,12,1,0,156,0.519231
53984003,2819,12,1,0,167,0.532934
117144323,2819,12,1,0,157,0.522293
244030211,2819,12,1,0,109,0.46789
2759427,2819,12,1,0,104,0.5
63040259,2819,12,1,0,126,0.5
85306115,2819,12,1,0,128,0.5
254421763,2819,12,1,0,174,0.528736
137534211,2819,12,1,0,143,0.51049
26508035,2819,12,1,0,55,0.345455
166517507,2819,12,1,0,91,0.43956
187247363,2819,12,1,0,107,0.46729
105736963,2819,12,1,0,141,0.510638
103025411,2819,12,1,0,106,0.471698
204372739,2819,12,1,0,72,0.388889
247388932,2820,12,0,1,90,0.444444
119700228,2820,12,0,1,95,0.463158
187538180,2820,12,0,1,88,0.443182
29715204,2820,12,0,1,117,0.504274
5597956,2820,12,0,1,105,0.504762
217701124,2820,12,0,1,123,0.495935
240237316,2820,12,0,1,82,0.426829
61213444,2820,12,0,1,88,0.454545
70597380,2820,12,0,1,123,0.504065
22530820,2820,12,0,1,61,0.393443
108493572,2820,12,0,1,95,0.463158
232033028,2820,12,0,1,55,0.327273
21965572,2820,12,0,1,77,0.441558
234023684,2820,12,0,1,50,0.3
237423364,2820,12,0,1,139,0.510791
234765060,2820,12,0,1,158,0.525316
63798020,2820,12,0,1,145,0.524138
130308868,2820,12,0,1,51,0.313725
14052100,2820,12,0,1,135,0.525926
194239236,2820,12,0,1,126,0.5
84798212,2820,12,0,1,71,0.408451
97250052,2820,12,0,1,68,0.397059
207047428,2820,12,0,1,161,0.52795
177617668,2820,12,0,1,129,0.503876
100858629,2821,12,1,0,90,0.444444
53603077,2821,12,1,0,186,0.543011
150903557,2821,12,1,0,121,0.487603
18381573,2821,12,1,0,167,0.538922
55139077,2821,12,1,0,110,0.481818
145545989,2821,12,1,0,67,0.373134
167598853,2821,12,1,0,91,0.43956
38562565,2821,12,1,0,68,0.397059
195152645,2821,12,1,0,64,0.359375
161688325,2821,12,1,0,64,0.359375
189319941,2821,12,1,0,145,0.510345
172575493,2821,12,1,0,67,0.373134
90364677,2821,12,1,0,136,0.507353
177462021,2821,12,1,0,99,0.454545
168196869,2821,12,1,0,129,0.496124
169126661,2821,12,1,0,118,0.483051
253836037,2821,12,1,0,90,0.433333
244775685,2821,12,1,0,166,0.524096
10779397,2821,12,1,0,147,0.530612
245046021,2821,12,1,0,212,0.54717
152267525,2821,12,1,0,121,0.487603
148925189,2821,12,1,0,113,0.477876
231455493,2821,12,1,0,101,0.455446
191617797,2821,12,1,0,99,0.454545
68061958,2822,12,0,1,134,0.514925
208956166,2822,12,0,1,142,0.514085
151833350,2822,12,0,1,105,0.47619
170208006,2822,12,0,1,64,0.375
181295878,2822,12,0,1,80,0.425
96705286,2822,12,0,1,144,0.520833
155015942,2822,12,0,1,159,0.528302
225508102,2822,12,0,1,139,0.510791
22964998,2822,12,0,1,134,0.522388
159902470,2822,12,0,1,113,0.486726
161762054,2822,12,0,1,78,0.423077
214571782,2822,12,0,1,85,0.435294
165088006,2822,12,0,1,75,0.413333
86510342,2822,12,0,1,71,0.408451
39787270,2822,12,0,1,119,0.504202
184376070,2822,12,0,1,156,0.525641
140323590,2822,12,0,1,70,0.4
207743750,2822,12,0,1,123,0.495935
150354694,2822,12,0,1,59,0.355932
183671558,2822,12,0,1,164,0.530488
109878022,2822,12,0,1,76,0.421053
37006086,2822,12,0,1,111,0.495495
240843526,2822,12,0,1,139,0.510791
32099078,2822,12,0,1,68,0.411765
137120519,2823,12,1,0,200,0.545
115616519,2823,12,1,0,68,0.382353
133929735,2823,12,1,0,111,0.477477
74017543,2823,12,1,0,96,0.458333
138476295,2823,12,1,0,86,0.430233
266509063,2823,12,1,0,98,0.44898
193379079,2823,12,1,0,134,0.5
226175751,2823,12,1,0,93,0.44086
259767047,2823,12,1,0,136,0.5
101088007,2823,12,1,0,90,0.444444
25099015,2823,12,1,0,93,0.462366
67099399,2823,12,1,0,123,0.495935
228547335,2823,12,1,0,139,0.503597
205761287,2823,12,1,0,226,0.553097
21121799,2823,12,1,0,88,0.454545
198417159,2823,12,1,0,115,0.478261
193227527,2823,12,1,0,180,0.533333
247106311,2823,12,1,0,128,0.492188
48896775,2823,12,1,0,162,0.530864
109247239,2823,12,1,0,233,0.55794
225037063,2823,12,1,0,150,0.513333
118315783,2823,12,1,0,268,0.567164
46533383,2823,12,1,0,89,0.449438
229452551,2823,12,1,0,177,0.531073
221051656,2824,12,0,1,77,0.415584
115256072,2824,12,0,1,68,0.397059
240970504,2824,12,0,1,128,0.5
116439816,2824,12,0,1,157,0.528662
8891144,2824,12,0,1,96,0.489583
254380808,2824,12,0,1,90,0.444444
76471048,2824,12,0,1,150,0.526667
250968840,2824,12,0,1,109,0.477064
185047816,2824,12,0,1,126,0.5
142306056,2824,12,0,1,124,0.5
110136072,2824,12,0,1,130,0.507692
88267528,2824,12,0,1,117,0.495726
59661064,2824,12,0,1,118,0.5
59329288,2824,12,0,1,137,0.518248
94120712,2824,12,0,1,106,0.481132
111024904,2824,12,0,1,149,0.52349
82705160,2824,12,0,1,74,0.418919
123259656,2824,12,0,1,146,0.520548
31394568,2824,12,0,1,71,0.422535
75098888,2824,12,0,1,112,0.491071
96226056,2824,12,0,1,114,0.491228
80284424,2824,12,0,1,112,0.491071
29256456,2824,12,0,1,136,0.522059
195017480,2824,12,0,1,218,0.555046
151382793,2825,12,1,0,262,0.564885
259681033,2825,12,1,0,136,0.5
86252297,2825,12,1,0,128,0.5
128719625,2825,12,1,0,154,0.519481
166484745,2825,12,1,0,121,0.487603
41794313,2825,12,1,0,108,0.481481
156568329,2825,12,1,0,121,0.487603
129702665,2825,12,1,0,173,0.531792
51825417,2825,12,1,0,151,0.523179
11848457,2825,12,1,0,114,0.5
158034697,2825,12,1,0,102,0.460784
244468489,2825,12,1,0,63,0.349206
86203145,2825,12,1,0,90,0.444444
34155273,2825,12,1,0,160,0.53125
190552841,2825,12,1,0,126,0.492063
56654601,2825,12,1,0,175,0.537143
73947913,2825,12,1,0,150,0.52
160373513,2825,12,1,0,113,0.477876
72342281,2825,12,1,0,131,0.503817
37776137,2825,12,1,0,119,0.495798
185420553,2825,12,1,0,126,0.492063
59144969,2825,12,1,0,240,0.5625
5495561,2825,12,1,0,97,0.484536
137870089,2825,12,1,0,138,0.507246
226790154,2826,12,0,1,93,0.451613
112618250,2826,12,0,1,92,0.456522
260246282,2826,12,0,1,82,0.426829
112380682,2826,12,0,1,130,0.507692
185039626,2826,12,0,1,72,0.402778
29248266,2826,12,0,1,136,0.522059
84941578,2826,12,0,1,128,0.507812
123906826,2826,12,0,1,89,0.449438
150006538,2826,12,0,1,197,0.548223
166284042,2826,12,0,1,175,0.537143
145222410,2826,12,0,1,94,0.457447
2722570,2826,12,0,1,112,0.517857
208837386,2826,12,0,1,180,0.538889
56859402,2826,12,0,1,86,0.453488
5499658,2826,12,0,1,132,0.530303
258366218,2826,12,0,1,155,0.522581
243256074,2826,12,0,1,77,0.415584
117652234,2826,12,0,1,81,0.432099
183233290,2826,12,0,1,118,0.491525
100649738,2826,12,0,1,95,0.463158
142998282,2826,12,0,1,162,0.530864
113335050,2826,12,0,1,176,0.539773
